id_venta,id_cliente,producto,categoria,unidades,precio_unitario,ciudad,fecha
4368,147,Hamburguesa,Comida,6,4.88,Sevilla,2026-04-28
4369,231,Hamburguesa,Comida,6,7.93,Sevilla,2026-06-23
4370,60,Hamburguesa,Comida,4,14.57,Valencia,2026-05-09
4371,356,Ensalada,Comida,6,2.0,Bilbao,2026-05-30
4372,336,Agua,Bebida,5,13.93,Valencia,2026-05-24
4373,124,Patatas,Comida,6,11.29,Sevilla,2026-04-13
4374,301,Refresco,Bebida,4,9.83,Sevilla,2026-02-07
4375,424,Agua,Bebida,5,1.51,Bilbao,2026-05-16
4376,21,Cafe,Bebida,1,13.99,Sevilla,2026-02-12
4377,149,Ensalada,Comida,5,2.98,Madrid,2026-06-22
4378,348,Cafe,Bebida,1,6.55,Bilbao,2026-01-02
4379,152,Hamburguesa,Comida,6,9.66,Madrid,2026-01-18
4380,431,Refresco,Bebida,5,13.62,Sevilla,2026-06-22
4381,39,Agua,Bebida,3,4.64,Sevilla,2026-06-23
4382,91,Hamburguesa,Comida,5,5.2,Bilbao,2026-01-09
4383,331,Hamburguesa,Comida,6,1.11,Valencia,2026-04-16
4384,149,Pizza,Comida,4,11.3,Valencia,2026-04-08
4385,337,Refresco,Bebida,5,14.27,Sevilla,2026-02-03
4386,378,Cafe,Bebida,6,12.2,Valencia,2026-04-30
4387,211,Hamburguesa,Comida,2,8.62,Madrid,2026-04-06
4388,82,Agua,Bebida,3,9.13,Valencia,2026-01-07
4389,304,Refresco,Bebida,5,7.32,Sevilla,2026-04-06
4390,319,Refresco,Bebida,2,13.72,Madrid,2026-01-12
4391,374,Agua,Bebida,2,13.26,Valencia,2026-06-08
4392,327,Patatas,Comida,6,6.38,Sevilla,2026-02-04
4393,427,Cafe,Bebida,2,12.37,Madrid,2026-01-10
4394,14,Pizza,Comida,3,11.16,Madrid,2026-04-10
4395,93,Refresco,Bebida,6,9.34,Valencia,2026-02-28
4396,288,Agua,Bebida,2,10.82,Valencia,2026-05-04
4397,489,Pizza,Comida,4,7.96,Madrid,2026-06-11
4398,139,Patatas,Comida,2,4.34,Madrid,2026-04-22
4399,14,Cafe,Bebida,1,2.42,Sevilla,2026-04-22
4400,24,Patatas,Comida,2,2.28,Bilbao,2026-01-10
4401,440,Refresco,Bebida,1,8.33,Madrid,2026-03-16
4402,461,Agua,Bebida,3,10.31,Madrid,2026-01-01
4403,482,Refresco,Bebida,3,2.8,Bilbao,2026-05-10
4404,398,Patatas,Comida,2,5.0,Valencia,2026-04-15
4405,45,Hamburguesa,Comida,5,9.88,Valencia,2026-02-15
4406,147,Patatas,Comida,1,3.19,Sevilla,2026-05-21
4407,190,Cafe,Bebida,6,2.51,Madrid,2026-05-19
4408,478,Pizza,Comida,6,11.75,Sevilla,2026-04-10
4409,308,Agua,Bebida,6,11.85,Valencia,2026-01-14
4410,36,Pizza,Comida,3,9.4,Bilbao,2026-05-22
4411,231,Agua,Bebida,4,8.79,Sevilla,2026-02-02
4412,12,Refresco,Bebida,4,1.58,Sevilla,2026-06-05
4413,65,Patatas,Comida,1,9.52,Madrid,2026-04-24
4414,56,Cafe,Bebida,4,8.78,Sevilla,2026-04-07
4415,381,Cafe,Bebida,3,9.47,Madrid,2026-01-19
4416,74,Refresco,Bebida,2,10.28,Madrid,2026-06-12
4417,341,Ensalada,Comida,5,1.42,Madrid,2026-05-31
4418,55,Pizza,Comida,1,3.55,Bilbao,2026-03-30
4419,322,Cafe,Bebida,5,3.85,Valencia,2026-05-05
4420,51,Pizza,Comida,4,13.43,Valencia,2026-06-29
4421,292,Pizza,Comida,5,8.82,Sevilla,2026-06-26
4422,192,Refresco,Bebida,6,5.78,Valencia,2026-03-03
4423,259,Patatas,Comida,3,14.71,Sevilla,2026-01-15
4424,372,Ensalada,Comida,2,6.31,Valencia,2026-06-17
4425,240,Agua,Bebida,4,5.02,Bilbao,2026-04-04
4426,377,Cafe,Bebida,6,12.76,Sevilla,2026-04-22
4427,341,Refresco,Bebida,2,13.03,Madrid,2026-03-30
4428,111,Ensalada,Comida,6,6.35,Bilbao,2026-05-23
4429,299,Patatas,Comida,2,6.23,Valencia,2026-06-18
4430,153,Ensalada,Comida,6,7.88,Madrid,2026-04-02
4431,215,Hamburguesa,Comida,3,5.57,Valencia,2026-02-16
4432,336,Agua,Bebida,1,4.09,Sevilla,2026-05-06
4433,143,Hamburguesa,Comida,5,4.05,Madrid,2026-05-28
4434,158,Patatas,Comida,4,9.93,Valencia,2026-04-26
4435,84,Agua,Bebida,1,5.62,Sevilla,2026-05-10
4436,363,Ensalada,Comida,1,12.91,Madrid,2026-03-15
4437,313,Ensalada,Comida,3,13.15,Sevilla,2026-06-19
4438,55,Patatas,Comida,6,6.1,Madrid,2026-01-23
4439,235,Ensalada,Comida,6,13.67,Sevilla,2026-01-01
4440,329,Refresco,Bebida,3,4.6,Bilbao,2026-05-19
4441,376,Ensalada,Comida,2,1.77,Bilbao,2026-03-10
4442,282,Refresco,Bebida,4,4.01,Bilbao,2026-04-29
4443,452,Pizza,Comida,4,6.09,Bilbao,2026-02-01
4444,225,Agua,Bebida,4,8.67,Bilbao,2026-01-12
4445,499,Hamburguesa,Comida,3,2.8,Sevilla,2026-02-22
4446,237,Hamburguesa,Comida,6,11.38,Valencia,2026-03-25
4447,433,Ensalada,Comida,4,14.55,Madrid,2026-01-02
4448,233,Pizza,Comida,5,13.09,Bilbao,2026-06-06
4449,464,Agua,Bebida,1,12.71,Valencia,2026-03-07
4450,170,Cafe,Bebida,2,1.0,Valencia,2026-05-18
4451,233,Ensalada,Comida,4,14.72,Valencia,2026-03-07
4452,83,Agua,Bebida,1,4.24,Madrid,2026-03-13
4453,83,Agua,Bebida,1,3.31,Madrid,2026-04-12
4454,203,Agua,Bebida,4,10.07,Madrid,2026-03-13
4455,72,Patatas,Comida,1,1.6,Bilbao,2026-02-15
4456,426,Patatas,Comida,6,5.64,Bilbao,2026-06-06
4457,436,Refresco,Bebida,1,8.96,Valencia,2026-02-08
4458,66,Ensalada,Comida,2,8.69,Valencia,2026-02-11
4459,125,Refresco,Bebida,1,7.58,Valencia,2026-04-18
4460,248,Refresco,Bebida,6,9.85,Sevilla,2026-04-24
4461,166,Agua,Bebida,1,12.81,Bilbao,2026-05-30
4462,219,Refresco,Bebida,3,6.99,Valencia,2026-04-24
4463,290,Refresco,Bebida,6,3.32,Valencia,2026-06-09
4464,170,Cafe,Bebida,5,12.08,Madrid,2026-02-13
4465,441,Patatas,Comida,3,2.59,Bilbao,2026-01-20
4466,260,Cafe,Bebida,6,10.36,Sevilla,2026-02-13
4467,231,Patatas,Comida,1,11.83,Sevilla,2026-05-15
4468,219,Patatas,Comida,5,12.92,Sevilla,2026-05-20
4469,56,Ensalada,Comida,4,14.44,Sevilla,2026-06-17
4470,394,Cafe,Bebida,4,9.43,Bilbao,2026-06-02
4471,494,Pizza,Comida,4,6.16,Sevilla,2026-04-30
4472,320,Ensalada,Comida,2,7.25,Valencia,2026-03-12
4473,226,Pizza,Comida,5,2.27,Madrid,2026-03-16
4474,32,Pizza,Comida,1,8.16,Bilbao,2026-01-18
4475,439,Patatas,Comida,1,4.78,Sevilla,2026-03-13
4476,71,Cafe,Bebida,6,9.96,Sevilla,2026-05-30
4477,54,Patatas,Comida,5,2.11,Madrid,2026-04-05
4478,260,Cafe,Bebida,5,2.7,Bilbao,2026-01-20
4479,181,Ensalada,Comida,5,1.37,Sevilla,2026-01-02
4480,329,Cafe,Bebida,1,1.4,Valencia,2026-01-02
4481,480,Ensalada,Comida,5,9.92,Bilbao,2026-02-20
4482,480,Cafe,Bebida,4,14.63,Sevilla,2026-06-03
4483,370,Cafe,Bebida,5,8.26,Sevilla,2026-05-24
4484,333,Refresco,Bebida,5,11.3,Valencia,2026-02-15
4485,105,Patatas,Comida,3,13.09,Madrid,2026-05-11
4486,340,Cafe,Bebida,2,10.98,Bilbao,2026-01-22
4487,410,Hamburguesa,Comida,6,6.3,Madrid,2026-05-05
4488,328,Patatas,Comida,4,6.48,Madrid,2026-01-29
4489,388,Cafe,Bebida,3,9.18,Madrid,2026-01-01
4490,23,Hamburguesa,Comida,3,9.62,Bilbao,2026-06-07
4491,113,Refresco,Bebida,5,7.77,Bilbao,2026-04-24
4492,347,Ensalada,Comida,1,14.3,Sevilla,2026-04-01
4493,378,Cafe,Bebida,4,12.9,Bilbao,2026-05-19
4494,71,Hamburguesa,Comida,2,14.97,Madrid,2026-04-24
4495,142,Cafe,Bebida,1,9.63,Madrid,2026-03-28
4496,211,Ensalada,Comida,5,13.01,Bilbao,2026-03-11
4497,311,Pizza,Comida,5,6.79,Bilbao,2026-05-31
4498,108,Patatas,Comida,5,11.93,Valencia,2026-05-05
4499,471,Pizza,Comida,5,3.36,Sevilla,2026-04-16
4500,69,Hamburguesa,Comida,5,3.76,Madrid,2026-05-06
4501,474,Hamburguesa,Comida,4,9.58,Bilbao,2026-02-22
4502,395,Ensalada,Comida,2,9.59,Bilbao,2026-06-05
4503,496,Patatas,Comida,4,12.16,Valencia,2026-01-14
4504,154,Cafe,Bebida,4,1.83,Valencia,2026-01-14
4505,53,Patatas,Comida,4,9.59,Sevilla,2026-02-13
4506,296,Agua,Bebida,3,5.05,Sevilla,2026-05-14
4507,60,Cafe,Bebida,5,13.98,Madrid,2026-01-15
4508,102,Hamburguesa,Comida,4,9.91,Madrid,2026-04-17
4509,491,Refresco,Bebida,6,4.66,Valencia,2026-01-21
4510,122,Hamburguesa,Comida,6,3.29,Bilbao,2026-05-14
4511,174,Patatas,Comida,6,3.3,Valencia,2026-06-30
4512,362,Refresco,Bebida,5,2.17,Valencia,2026-02-15
4513,328,Agua,Bebida,5,11.05,Madrid,2026-01-25
4514,441,Agua,Bebida,4,9.49,Madrid,2026-05-27
4515,136,Hamburguesa,Comida,5,12.01,Bilbao,2026-06-21
4516,107,Ensalada,Comida,4,8.06,Madrid,2026-03-26
4517,401,Refresco,Bebida,6,11.97,Bilbao,2026-06-18
4518,189,Hamburguesa,Comida,1,3.82,Madrid,2026-03-21
4519,41,Hamburguesa,Comida,2,1.64,Valencia,2026-02-25
4520,422,Hamburguesa,Comida,2,5.0,Sevilla,2026-02-04
4521,10,Ensalada,Comida,3,9.79,Sevilla,2026-03-08
4522,375,Cafe,Bebida,2,1.98,Valencia,2026-01-27
4523,270,Ensalada,Comida,6,5.03,Madrid,2026-03-31
4524,195,Ensalada,Comida,1,3.73,Sevilla,2026-03-10
4525,137,Patatas,Comida,5,12.33,Bilbao,2026-02-03
4526,270,Ensalada,Comida,2,4.4,Madrid,2026-04-17
4527,324,Refresco,Bebida,4,7.34,Sevilla,2026-01-22
4528,103,Ensalada,Comida,5,7.46,Bilbao,2026-04-21
4529,339,Patatas,Comida,1,6.17,Valencia,2026-01-18
4530,459,Cafe,Bebida,1,1.9,Bilbao,2026-03-29
4531,87,Cafe,Bebida,2,6.55,Valencia,2026-02-11
4532,231,Refresco,Bebida,6,9.8,Madrid,2026-05-21
4533,56,Hamburguesa,Comida,6,4.77,Madrid,2026-02-02
4534,320,Ensalada,Comida,5,12.1,Valencia,2026-03-07
4535,185,Pizza,Comida,3,5.69,Sevilla,2026-05-10
4536,11,Hamburguesa,Comida,1,5.0,Sevilla,2026-04-12
4537,180,Cafe,Bebida,4,11.1,Valencia,2026-02-03
4538,49,Agua,Bebida,1,7.74,Bilbao,2026-06-01
4539,96,Ensalada,Comida,2,2.79,Sevilla,2026-03-21
4540,345,Agua,Bebida,4,6.31,Bilbao,2026-04-26
4541,297,Pizza,Comida,1,9.51,Bilbao,2026-04-18
4542,468,Cafe,Bebida,6,2.47,Madrid,2026-05-22
4543,158,Cafe,Bebida,5,3.75,Bilbao,2026-06-27
4544,410,Refresco,Bebida,6,14.9,Madrid,2026-06-28
4545,347,Pizza,Comida,6,5.27,Madrid,2026-05-04
4546,148,Agua,Bebida,5,8.38,Sevilla,2026-05-16
4547,119,Patatas,Comida,4,6.52,Madrid,2026-03-10
4548,185,Agua,Bebida,6,7.55,Madrid,2026-04-21
4549,221,Agua,Bebida,1,9.47,Sevilla,2026-05-12
4550,300,Ensalada,Comida,4,9.56,Bilbao,2026-02-24
4551,493,Hamburguesa,Comida,6,11.93,Sevilla,2026-05-15
4552,361,Patatas,Comida,5,2.44,Madrid,2026-02-04
4553,299,Refresco,Bebida,1,12.03,Sevilla,2026-04-03
4554,146,Ensalada,Comida,4,6.29,Sevilla,2026-03-13
4555,63,Refresco,Bebida,6,4.41,Madrid,2026-01-05
4556,280,Refresco,Bebida,4,3.72,Sevilla,2026-04-18
4557,99,Refresco,Bebida,2,9.55,Sevilla,2026-06-14
4558,168,Hamburguesa,Comida,2,6.76,Bilbao,2026-05-08
4559,461,Refresco,Bebida,6,6.78,Sevilla,2026-03-25
4560,106,Hamburguesa,Comida,1,9.77,Bilbao,2026-05-04
4561,84,Pizza,Comida,4,6.85,Bilbao,2026-04-09
4562,466,Agua,Bebida,3,7.94,Bilbao,2026-03-31
4563,486,Patatas,Comida,4,6.18,Sevilla,2026-03-01
4564,196,Refresco,Bebida,3,5.49,Valencia,2026-02-01
4565,460,Refresco,Bebida,6,10.63,Bilbao,2026-02-01
4566,208,Patatas,Comida,6,11.47,Bilbao,2026-02-07
4567,240,Hamburguesa,Comida,3,10.21,Madrid,2026-01-01
4568,22,Refresco,Bebida,6,8.07,Bilbao,2026-01-14
4569,395,Cafe,Bebida,4,2.56,Bilbao,2026-02-18
4570,58,Hamburguesa,Comida,4,3.16,Bilbao,2026-06-09
4571,353,Patatas,Comida,5,12.9,Bilbao,2026-04-18
4572,148,Pizza,Comida,3,8.07,Sevilla,2026-02-08
4573,439,Agua,Bebida,1,2.63,Bilbao,2026-03-19
4574,404,Ensalada,Comida,5,6.71,Bilbao,2026-06-13
4575,411,Patatas,Comida,5,2.28,Valencia,2026-03-26
4576,441,Ensalada,Comida,6,6.88,Sevilla,2026-05-18
4577,365,Refresco,Bebida,4,4.48,Sevilla,2026-03-08
4578,99,Patatas,Comida,2,10.72,Madrid,2026-03-22
4579,118,Pizza,Comida,1,3.42,Bilbao,2026-01-03
4580,334,Patatas,Comida,4,2.26,Valencia,2026-01-03
4581,224,Agua,Bebida,3,6.36,Sevilla,2026-03-28
4582,90,Agua,Bebida,1,5.83,Bilbao,2026-01-01
4583,416,Ensalada,Comida,1,1.75,Bilbao,2026-06-30
4584,74,Ensalada,Comida,5,14.47,Madrid,2026-02-22
4585,83,Patatas,Comida,1,10.06,Sevilla,2026-01-02
4586,347,Hamburguesa,Comida,1,14.48,Madrid,2026-01-30
4587,35,Agua,Bebida,3,3.86,Bilbao,2026-03-15
4588,95,Ensalada,Comida,6,12.46,Madrid,2026-04-30
4589,471,Patatas,Comida,2,11.27,Valencia,2026-02-03
4590,124,Refresco,Bebida,5,4.02,Bilbao,2026-01-15
4591,328,Ensalada,Comida,2,1.78,Sevilla,2026-02-24
4592,44,Patatas,Comida,1,14.28,Valencia,2026-01-10
4593,486,Pizza,Comida,1,1.12,Valencia,2026-03-01
4594,334,Agua,Bebida,5,4.73,Valencia,2026-02-04
4595,33,Hamburguesa,Comida,3,2.59,Sevilla,2026-04-10
4596,11,Patatas,Comida,3,6.69,Sevilla,2026-04-22
4597,406,Agua,Bebida,5,12.45,Bilbao,2026-03-10
4598,181,Hamburguesa,Comida,4,10.53,Bilbao,2026-06-20
4599,305,Pizza,Comida,4,1.77,Madrid,2026-05-10
4600,434,Ensalada,Comida,6,11.81,Bilbao,2026-04-19
4601,444,Patatas,Comida,5,3.36,Madrid,2026-03-02
4602,358,Refresco,Bebida,4,9.01,Valencia,2026-05-24
4603,8,Pizza,Comida,6,1.42,Madrid,2026-06-16
4604,490,Hamburguesa,Comida,4,1.82,Madrid,2026-06-02
4605,365,Ensalada,Comida,3,13.03,Valencia,2026-05-18
4606,97,Refresco,Bebida,1,2.11,Madrid,2026-02-12
4607,499,Hamburguesa,Comida,6,10.35,Valencia,2026-06-01
4608,403,Agua,Bebida,5,12.89,Madrid,2026-03-07
4609,346,Hamburguesa,Comida,2,5.44,Bilbao,2026-04-23
4610,295,Pizza,Comida,5,9.19,Madrid,2026-04-06
4611,353,Ensalada,Comida,4,6.59,Valencia,2026-06-13
4612,491,Refresco,Bebida,6,11.41,Madrid,2026-04-09
4613,221,Pizza,Comida,3,10.96,Bilbao,2026-06-11
4614,388,Hamburguesa,Comida,5,6.8,Sevilla,2026-04-14
4615,390,Ensalada,Comida,3,12.77,Madrid,2026-05-25
4616,270,Refresco,Bebida,5,9.03,Bilbao,2026-03-10
4617,120,Ensalada,Comida,5,10.0,Sevilla,2026-06-15
4618,390,Pizza,Comida,2,9.28,Madrid,2026-02-04
4619,214,Pizza,Comida,6,12.74,Madrid,2026-02-04
4620,262,Agua,Bebida,3,4.58,Sevilla,2026-03-14
4621,17,Refresco,Bebida,4,2.03,Madrid,2026-04-20
4622,305,Cafe,Bebida,1,13.91,Sevilla,2026-02-10
4623,332,Ensalada,Comida,6,12.54,Bilbao,2026-02-08
4624,118,Patatas,Comida,2,8.79,Madrid,2026-04-30
4625,227,Pizza,Comida,4,6.73,Madrid,2026-06-02
4626,442,Pizza,Comida,4,5.33,Bilbao,2026-06-12
4627,448,Ensalada,Comida,4,6.01,Sevilla,2026-03-21
4628,160,Pizza,Comida,3,3.05,Bilbao,2026-03-20
4629,207,Cafe,Bebida,5,4.15,Sevilla,2026-06-06
4630,431,Hamburguesa,Comida,4,9.43,Madrid,2026-05-19
4631,417,Ensalada,Comida,1,9.53,Valencia,2026-05-02
4632,124,Ensalada,Comida,5,6.18,Madrid,2026-04-13
4633,321,Hamburguesa,Comida,4,3.29,Madrid,2026-04-12
4634,305,Patatas,Comida,6,6.97,Sevilla,2026-06-12
4635,17,Cafe,Bebida,4,1.59,Valencia,2026-01-17
4636,440,Refresco,Bebida,6,12.02,Valencia,2026-05-05
4637,247,Cafe,Bebida,1,12.8,Madrid,2026-01-03
4638,18,Hamburguesa,Comida,4,6.11,Valencia,2026-05-01
4639,479,Pizza,Comida,3,13.75,Bilbao,2026-01-19
4640,198,Hamburguesa,Comida,2,6.53,Madrid,2026-03-02
4641,151,Hamburguesa,Comida,3,1.53,Valencia,2026-04-16
4642,485,Ensalada,Comida,6,9.18,Bilbao,2026-01-24
4643,91,Agua,Bebida,6,11.99,Madrid,2026-01-05
4644,75,Refresco,Bebida,3,5.01,Madrid,2026-06-20
4645,135,Refresco,Bebida,3,14.86,Valencia,2026-04-21
4646,156,Ensalada,Comida,6,1.14,Valencia,2026-05-24
4647,33,Agua,Bebida,4,14.17,Valencia,2026-01-18
4648,490,Pizza,Comida,6,3.52,Sevilla,2026-04-18
4649,208,Pizza,Comida,6,7.13,Sevilla,2026-01-14
4650,244,Hamburguesa,Comida,2,14.86,Sevilla,2026-01-17
4651,76,Pizza,Comida,5,13.44,Valencia,2026-04-16
4652,402,Pizza,Comida,2,6.67,Bilbao,2026-06-18
4653,194,Hamburguesa,Comida,3,2.75,Sevilla,2026-06-11
4654,348,Refresco,Bebida,5,13.09,Bilbao,2026-04-03
4655,397,Cafe,Bebida,5,10.83,Sevilla,2026-03-14
4656,205,Ensalada,Comida,4,6.17,Sevilla,2026-01-20
4657,408,Ensalada,Comida,2,11.6,Valencia,2026-03-31
4658,363,Agua,Bebida,2,3.47,Bilbao,2026-06-19
4659,81,Agua,Bebida,1,5.64,Bilbao,2026-01-12
4660,317,Patatas,Comida,6,8.16,Bilbao,2026-02-22
4661,205,Patatas,Comida,3,6.74,Valencia,2026-03-09
4662,165,Patatas,Comida,6,10.5,Madrid,2026-06-01
4663,357,Patatas,Comida,3,5.12,Sevilla,2026-04-01
4664,59,Cafe,Bebida,3,11.48,Bilbao,2026-03-28
4665,301,Cafe,Bebida,1,11.37,Sevilla,2026-02-17
4666,325,Refresco,Bebida,6,12.3,Bilbao,2026-06-26
4667,414,Patatas,Comida,3,6.86,Madrid,2026-04-08
4668,227,Refresco,Bebida,1,3.23,Sevilla,2026-05-05
4669,40,Pizza,Comida,5,3.27,Sevilla,2026-05-30
4670,120,Ensalada,Comida,2,5.54,Madrid,2026-04-11
4671,69,Hamburguesa,Comida,1,3.87,Bilbao,2026-02-20
4672,374,Cafe,Bebida,2,11.29,Madrid,2026-03-24
4673,421,Hamburguesa,Comida,5,8.58,Valencia,2026-02-04
4674,272,Hamburguesa,Comida,2,8.45,Sevilla,2026-01-22
4675,170,Refresco,Bebida,3,13.45,Valencia,2026-02-19
4676,269,Agua,Bebida,3,6.33,Sevilla,2026-05-22
4677,372,Hamburguesa,Comida,5,2.46,Madrid,2026-04-26
4678,36,Patatas,Comida,3,1.0,Madrid,2026-03-20
4679,268,Agua,Bebida,4,12.33,Bilbao,2026-05-22
4680,274,Pizza,Comida,6,10.66,Valencia,2026-02-06
4681,78,Patatas,Comida,6,13.35,Madrid,2026-02-21
4682,111,Patatas,Comida,2,10.12,Madrid,2026-06-05
4683,65,Hamburguesa,Comida,2,12.21,Valencia,2026-03-14
4684,415,Hamburguesa,Comida,3,13.98,Madrid,2026-01-14
4685,254,Patatas,Comida,2,13.07,Valencia,2026-04-05
4686,284,Hamburguesa,Comida,6,6.35,Bilbao,2026-01-07
4687,391,Hamburguesa,Comida,1,6.67,Sevilla,2026-02-23
4688,76,Patatas,Comida,5,2.98,Sevilla,2026-05-25
4689,1,Patatas,Comida,1,10.7,Valencia,2026-01-26
4690,476,Cafe,Bebida,4,13.46,Madrid,2026-03-13
4691,406,Refresco,Bebida,1,9.29,Madrid,2026-03-16
4692,489,Refresco,Bebida,6,1.04,Valencia,2026-05-26
4693,239,Pizza,Comida,1,6.22,Sevilla,2026-06-22
4694,311,Hamburguesa,Comida,4,10.76,Madrid,2026-05-24
4695,198,Agua,Bebida,6,7.36,Bilbao,2026-03-08
4696,491,Agua,Bebida,4,13.73,Valencia,2026-06-18
4697,471,Hamburguesa,Comida,1,6.35,Sevilla,2026-04-22
4698,161,Pizza,Comida,2,3.69,Valencia,2026-02-15
4699,441,Refresco,Bebida,6,4.04,Madrid,2026-05-05
4700,104,Hamburguesa,Comida,4,11.13,Valencia,2026-03-11
4701,360,Patatas,Comida,1,12.26,Valencia,2026-04-20
4702,267,Pizza,Comida,1,2.07,Bilbao,2026-04-30
4703,391,Refresco,Bebida,1,1.52,Sevilla,2026-05-13
4704,185,Cafe,Bebida,1,3.97,Bilbao,2026-01-08
4705,380,Agua,Bebida,1,4.15,Bilbao,2026-01-02
4706,155,Cafe,Bebida,5,3.63,Bilbao,2026-04-12
4707,460,Ensalada,Comida,5,4.22,Bilbao,2026-02-04
4708,195,Cafe,Bebida,6,7.93,Sevilla,2026-06-09
4709,266,Cafe,Bebida,5,13.99,Bilbao,2026-03-29
4710,274,Cafe,Bebida,3,4.01,Bilbao,2026-03-17
4711,373,Cafe,Bebida,4,3.29,Valencia,2026-04-18
4712,321,Hamburguesa,Comida,3,7.58,Valencia,2026-06-01
4713,120,Patatas,Comida,3,11.69,Valencia,2026-03-28
4714,485,Patatas,Comida,6,8.59,Bilbao,2026-03-31
4715,165,Agua,Bebida,3,13.28,Sevilla,2026-03-12
4716,254,Cafe,Bebida,2,8.04,Bilbao,2026-03-25
4717,204,Ensalada,Comida,3,4.52,Valencia,2026-01-12
4718,473,Patatas,Comida,3,5.84,Madrid,2026-01-27
4719,223,Patatas,Comida,3,8.79,Madrid,2026-03-06
4720,407,Ensalada,Comida,3,10.53,Sevilla,2026-03-27
4721,139,Pizza,Comida,2,4.76,Bilbao,2026-03-05
4722,276,Pizza,Comida,4,9.15,Bilbao,2026-06-19
4723,13,Cafe,Bebida,6,12.17,Bilbao,2026-04-22
4724,305,Refresco,Bebida,5,6.7,Valencia,2026-06-24
4725,116,Cafe,Bebida,5,11.21,Bilbao,2026-03-21
4726,305,Refresco,Bebida,2,5.98,Valencia,2026-03-17
4727,367,Hamburguesa,Comida,4,4.39,Madrid,2026-03-06
4728,430,Patatas,Comida,3,11.57,Sevilla,2026-04-08
4729,48,Cafe,Bebida,5,5.83,Valencia,2026-02-07
4730,425,Agua,Bebida,2,9.64,Madrid,2026-02-27
4731,455,Hamburguesa,Comida,1,8.59,Madrid,2026-01-24
4732,363,Agua,Bebida,6,7.06,Valencia,2026-05-07
4733,130,Patatas,Comida,5,10.65,Sevilla,2026-02-13
4734,176,Hamburguesa,Comida,4,14.19,Bilbao,2026-03-12
4735,486,Pizza,Comida,3,7.75,Bilbao,2026-05-20
4736,56,Ensalada,Comida,5,8.68,Sevilla,2026-04-16
4737,294,Ensalada,Comida,5,6.09,Madrid,2026-02-15
4738,38,Hamburguesa,Comida,3,13.64,Madrid,2026-03-18
4739,78,Ensalada,Comida,4,7.92,Madrid,2026-05-11
4740,425,Ensalada,Comida,5,11.37,Valencia,2026-06-10
4741,464,Agua,Bebida,2,11.59,Madrid,2026-03-17
4742,83,Patatas,Comida,6,1.81,Sevilla,2026-02-08
4743,12,Ensalada,Comida,6,7.92,Valencia,2026-03-07
4744,391,Patatas,Comida,4,9.24,Bilbao,2026-03-12
4745,84,Cafe,Bebida,5,4.08,Madrid,2026-03-18
4746,141,Ensalada,Comida,4,9.91,Madrid,2026-03-12
4747,218,Ensalada,Comida,3,4.44,Bilbao,2026-05-11
4748,42,Refresco,Bebida,4,7.11,Bilbao,2026-06-27
4749,482,Cafe,Bebida,1,5.54,Madrid,2026-04-19
4750,424,Refresco,Bebida,1,9.28,Valencia,2026-04-16
4751,428,Ensalada,Comida,1,1.71,Bilbao,2026-01-01
4752,159,Patatas,Comida,1,10.66,Sevilla,2026-06-01
4753,447,Agua,Bebida,5,12.16,Bilbao,2026-03-13
4754,67,Refresco,Bebida,4,4.68,Valencia,2026-01-06
4755,183,Patatas,Comida,4,1.38,Bilbao,2026-05-22
4756,494,Pizza,Comida,2,11.77,Bilbao,2026-05-26
4757,150,Cafe,Bebida,5,2.22,Bilbao,2026-05-17
4758,344,Agua,Bebida,1,10.73,Bilbao,2026-03-25
4759,285,Agua,Bebida,5,2.31,Sevilla,2026-02-21
4760,90,Cafe,Bebida,1,1.02,Sevilla,2026-03-22
4761,326,Pizza,Comida,1,7.55,Valencia,2026-01-23
4762,260,Pizza,Comida,1,14.91,Sevilla,2026-05-13
4763,7,Agua,Bebida,4,10.66,Sevilla,2026-03-20
4764,381,Ensalada,Comida,4,13.73,Valencia,2026-06-26
4765,201,Pizza,Comida,2,8.81,Valencia,2026-01-29
4766,220,Refresco,Bebida,5,5.57,Madrid,2026-06-21
4767,298,Patatas,Comida,2,12.41,Sevilla,2026-03-10
4768,144,Refresco,Bebida,4,1.93,Sevilla,2026-02-06
4769,209,Ensalada,Comida,3,4.2,Madrid,2026-06-23
4770,29,Patatas,Comida,3,2.57,Sevilla,2026-02-11
4771,496,Cafe,Bebida,6,10.38,Sevilla,2026-06-22
4772,86,Agua,Bebida,4,14.04,Sevilla,2026-05-28
4773,252,Hamburguesa,Comida,1,4.52,Madrid,2026-02-04
4774,476,Patatas,Comida,3,9.58,Valencia,2026-05-10
4775,156,Pizza,Comida,1,9.73,Bilbao,2026-05-09
4776,427,Patatas,Comida,4,4.69,Sevilla,2026-06-28
4777,149,Ensalada,Comida,2,4.31,Bilbao,2026-05-24
4778,121,Hamburguesa,Comida,2,6.97,Sevilla,2026-02-28
4779,112,Refresco,Bebida,1,2.46,Madrid,2026-03-24
4780,85,Agua,Bebida,5,8.63,Valencia,2026-02-07
4781,231,Refresco,Bebida,4,8.82,Valencia,2026-01-13
4782,372,Pizza,Comida,5,12.32,Bilbao,2026-01-31
4783,420,Patatas,Comida,6,14.68,Sevilla,2026-01-19
4784,390,Cafe,Bebida,6,12.73,Sevilla,2026-06-30
