id_venta,id_cliente,producto,categoria,unidades,precio_unitario,ciudad,fecha,importe
4037,203,Agua,Bebida,3,14.22,Valencia,2026-03-22,42.660000000000004
4038,414,Pizza,Comida,1,10.17,Bilbao,2026-01-01,10.17
4039,201,Pizza,Comida,3,14.62,Madrid,2026-01-26,43.86
4040,394,Cafe,Bebida,5,2.23,Bilbao,2026-05-27,11.15
4041,496,Refresco,Bebida,3,2.36,Madrid,2026-05-16,7.08
4042,63,Ensalada,Comida,6,9.43,Bilbao,2026-01-10,56.58
4043,14,Pizza,Comida,2,11.36,Valencia,2026-05-19,22.72
4044,461,Pizza,Comida,5,1.11,Bilbao,2026-04-29,5.550000000000001
4045,244,Pizza,Comida,4,14.07,Sevilla,2026-02-23,56.28
4046,206,Pizza,Comida,2,4.58,Madrid,2026-05-12,9.16
4047,233,Patatas,Comida,2,1.71,Valencia,2026-05-02,3.42
4048,323,Hamburguesa,Comida,1,6.13,Madrid,2026-05-21,6.13
4049,216,Ensalada,Comida,3,4.18,Valencia,2026-01-22,12.54
4050,52,Patatas,Comida,2,3.03,Bilbao,2026-06-03,6.06
4051,135,Ensalada,Comida,6,12.74,Bilbao,2026-01-14,76.44
4052,21,Patatas,Comida,5,3.67,Madrid,2026-06-05,18.35
4053,259,Ensalada,Comida,4,6.15,Sevilla,2026-04-10,24.6
4054,261,Hamburguesa,Comida,1,1.64,Sevilla,2026-01-30,1.64
4055,243,Pizza,Comida,5,9.64,Bilbao,2026-04-08,48.2
4056,482,Pizza,Comida,4,2.71,Sevilla,2026-05-16,10.84
4057,404,Hamburguesa,Comida,4,2.3,Sevilla,2026-04-29,9.2
4058,377,Ensalada,Comida,4,4.34,Valencia,2026-02-01,17.36
4059,42,Cafe,Bebida,1,8.73,Madrid,2026-02-25,8.73
4060,70,Pizza,Comida,6,13.2,Bilbao,2026-03-27,79.19999999999999
4061,434,Hamburguesa,Comida,3,5.29,Valencia,2026-04-02,15.870000000000001
4062,291,Patatas,Comida,2,14.59,Sevilla,2026-03-02,29.18
4063,52,Cafe,Bebida,2,11.8,Sevilla,2026-05-10,23.6
4064,189,Ensalada,Comida,6,9.53,Valencia,2026-05-04,57.17999999999999
4065,185,Cafe,Bebida,1,7.81,Madrid,2026-04-19,7.81
4066,73,Ensalada,Comida,4,5.77,Madrid,2026-01-24,23.08
4067,104,Hamburguesa,Comida,6,5.88,Bilbao,2026-06-25,35.28
4068,190,Agua,Bebida,1,4.88,Sevilla,2026-04-07,4.88
4069,185,Ensalada,Comida,5,1.12,Sevilla,2026-03-27,5.6000000000000005
4070,421,Pizza,Comida,2,9.0,Sevilla,2026-06-23,18.0
4071,373,Refresco,Bebida,3,2.21,Valencia,2026-01-26,6.63
4072,316,Refresco,Bebida,4,8.47,Madrid,2026-01-24,33.88
4073,6,Pizza,Comida,1,8.91,Valencia,2026-06-11,8.91
4074,286,Hamburguesa,Comida,2,13.08,Sevilla,2026-03-16,26.16
4075,426,Hamburguesa,Comida,6,5.8,Sevilla,2026-02-08,34.8
4076,499,Cafe,Bebida,5,11.37,Madrid,2026-03-11,56.849999999999994
4077,439,Cafe,Bebida,6,13.36,Bilbao,2026-06-08,80.16
4078,490,Ensalada,Comida,4,13.83,Madrid,2026-05-26,55.32
4079,480,Pizza,Comida,5,9.43,Valencia,2026-06-16,47.15
4080,220,Cafe,Bebida,6,10.62,Sevilla,2026-01-06,63.72
4081,298,Refresco,Bebida,4,12.85,Bilbao,2026-02-05,51.4
4082,118,Refresco,Bebida,2,11.23,Valencia,2026-01-04,22.46
4083,206,Patatas,Comida,4,10.49,Valencia,2026-05-27,41.96
4084,235,Pizza,Comida,5,9.1,Madrid,2026-02-17,45.5
4085,169,Refresco,Bebida,1,9.71,Valencia,2026-03-14,9.71
4086,90,Ensalada,Comida,3,8.4,Sevilla,2026-03-19,25.200000000000003
4087,115,Patatas,Comida,1,8.38,Madrid,2026-06-20,8.38
4088,190,Cafe,Bebida,3,4.53,Madrid,2026-01-30,13.59
4089,139,Patatas,Comida,4,8.2,Bilbao,2026-01-20,32.8
4090,344,Pizza,Comida,3,8.44,Bilbao,2026-01-17,25.32
4091,271,Patatas,Comida,3,9.01,Sevilla,2026-05-12,27.03
4092,372,Ensalada,Comida,6,5.05,Valencia,2026-01-15,30.299999999999997
4093,9,Cafe,Bebida,2,2.42,Madrid,2026-06-12,4.84
4094,421,Refresco,Bebida,5,14.02,Valencia,2026-05-20,70.1
4095,385,Cafe,Bebida,1,7.47,Valencia,2026-02-12,7.47
4096,467,Agua,Bebida,1,9.56,Bilbao,2026-04-08,9.56
4097,436,Cafe,Bebida,3,5.63,Sevilla,2026-06-22,16.89
4098,383,Agua,Bebida,5,3.13,Bilbao,2026-02-20,15.649999999999999
4099,183,Hamburguesa,Comida,2,3.19,Sevilla,2026-05-27,6.38
4100,449,Ensalada,Comida,5,4.3,Bilbao,2026-04-20,21.5
4101,50,Cafe,Bebida,6,5.34,Bilbao,2026-02-23,32.04
4102,434,Cafe,Bebida,5,9.46,Bilbao,2026-03-15,47.300000000000004
4103,490,Ensalada,Comida,5,11.87,Bilbao,2026-01-29,59.349999999999994
4104,131,Patatas,Comida,3,3.61,Valencia,2026-01-28,10.83
4105,46,Refresco,Bebida,2,1.75,Madrid,2026-04-06,3.5
4106,410,Patatas,Comida,4,3.31,Valencia,2026-01-14,13.24
4107,336,Ensalada,Comida,5,7.24,Bilbao,2026-03-28,36.2
4108,73,Pizza,Comida,5,14.83,Bilbao,2026-06-21,74.15
4109,67,Patatas,Comida,1,9.07,Valencia,2026-06-29,9.07
4110,151,Ensalada,Comida,4,10.53,Madrid,2026-05-10,42.12
4111,403,Cafe,Bebida,6,6.04,Valencia,2026-05-05,36.24
4112,83,Cafe,Bebida,1,6.19,Valencia,2026-06-03,6.19
4113,253,Ensalada,Comida,1,1.26,Madrid,2026-02-27,1.26
4114,443,Ensalada,Comida,3,6.1,Sevilla,2026-05-24,18.299999999999997
4115,194,Cafe,Bebida,6,13.01,Madrid,2026-03-02,78.06
4116,257,Pizza,Comida,2,10.45,Bilbao,2026-02-17,20.9
4117,391,Refresco,Bebida,5,7.95,Bilbao,2026-03-03,39.75
4118,109,Ensalada,Comida,1,9.65,Bilbao,2026-05-04,9.65
4119,455,Ensalada,Comida,6,5.71,Valencia,2026-03-17,34.26
4120,62,Pizza,Comida,2,13.95,Bilbao,2026-01-07,27.9
4121,96,Ensalada,Comida,6,13.35,Sevilla,2026-03-28,80.1
4122,140,Hamburguesa,Comida,3,4.68,Valencia,2026-05-26,14.04
4123,85,Ensalada,Comida,3,14.3,Madrid,2026-03-15,42.900000000000006
4124,352,Patatas,Comida,6,5.98,Valencia,2026-03-14,35.88
4125,230,Patatas,Comida,3,13.53,Madrid,2026-04-27,40.589999999999996
4126,75,Cafe,Bebida,5,14.94,Bilbao,2026-06-08,74.7
4127,233,Cafe,Bebida,4,11.56,Sevilla,2026-05-19,46.24
4128,382,Cafe,Bebida,3,4.29,Bilbao,2026-06-09,12.870000000000001
4129,221,Patatas,Comida,6,14.71,Madrid,2026-04-18,88.26
4130,131,Ensalada,Comida,3,12.6,Bilbao,2026-02-14,37.8
4131,226,Refresco,Bebida,5,2.3,Valencia,2026-02-04,11.5
4132,259,Agua,Bebida,6,7.22,Sevilla,2026-06-18,43.32
4133,170,Agua,Bebida,4,1.1,Valencia,2026-06-02,4.4
4134,179,Ensalada,Comida,3,9.64,Sevilla,2026-04-28,28.92
4135,495,Cafe,Bebida,3,6.66,Sevilla,2026-06-03,19.98
4136,225,Refresco,Bebida,5,13.1,Valencia,2026-01-12,65.5
4137,111,Cafe,Bebida,3,4.27,Madrid,2026-06-16,12.809999999999999
4138,280,Cafe,Bebida,1,7.16,Madrid,2026-04-19,7.16
4139,424,Hamburguesa,Comida,5,4.88,Madrid,2026-02-08,24.4
4140,253,Pizza,Comida,5,11.87,Sevilla,2026-06-30,59.349999999999994
4141,252,Cafe,Bebida,6,2.46,Valencia,2026-04-19,14.76
4142,174,Hamburguesa,Comida,4,4.92,Madrid,2026-01-11,19.68
4143,70,Hamburguesa,Comida,4,2.45,Valencia,2026-01-17,9.8
4144,385,Patatas,Comida,4,14.08,Sevilla,2026-01-19,56.32
4145,170,Hamburguesa,Comida,4,8.77,Sevilla,2026-04-08,35.08
4146,156,Agua,Bebida,3,3.31,Bilbao,2026-01-12,9.93
4147,198,Cafe,Bebida,3,14.41,Sevilla,2026-06-23,43.230000000000004
4148,410,Refresco,Bebida,5,8.02,Valencia,2026-05-08,40.099999999999994
4149,297,Refresco,Bebida,3,6.55,Bilbao,2026-06-25,19.65
4150,238,Cafe,Bebida,4,8.69,Bilbao,2026-06-05,34.76
4151,80,Refresco,Bebida,6,6.41,Madrid,2026-03-04,38.46
4152,321,Patatas,Comida,4,6.54,Madrid,2026-05-28,26.16
4153,253,Cafe,Bebida,4,7.12,Madrid,2026-03-02,28.48
4154,313,Ensalada,Comida,2,7.76,Sevilla,2026-05-02,15.52
4155,218,Hamburguesa,Comida,3,1.01,Sevilla,2026-02-24,3.0300000000000002
4156,10,Agua,Bebida,2,8.75,Valencia,2026-01-21,17.5
4157,129,Hamburguesa,Comida,1,13.16,Madrid,2026-02-03,13.16
4158,196,Hamburguesa,Comida,1,11.24,Sevilla,2026-05-17,11.24
4159,314,Pizza,Comida,3,7.11,Bilbao,2026-02-05,21.330000000000002
4160,313,Refresco,Bebida,5,5.11,Bilbao,2026-02-28,25.55
4161,199,Refresco,Bebida,3,12.91,Valencia,2026-06-06,38.730000000000004
4162,467,Cafe,Bebida,5,10.24,Madrid,2026-02-03,51.2
4163,190,Refresco,Bebida,6,5.95,Madrid,2026-03-09,35.7
4164,193,Pizza,Comida,2,5.65,Sevilla,2026-01-08,11.3
4165,210,Pizza,Comida,5,5.99,Valencia,2026-02-17,29.950000000000003
4166,244,Refresco,Bebida,3,3.77,Bilbao,2026-01-25,11.31
4167,461,Pizza,Comida,4,10.03,Bilbao,2026-02-21,40.12
4168,470,Hamburguesa,Comida,5,6.69,Madrid,2026-01-27,33.45
4169,157,Ensalada,Comida,5,13.94,Madrid,2026-03-16,69.7
4170,334,Hamburguesa,Comida,6,6.6,Madrid,2026-03-25,39.599999999999994
4171,399,Cafe,Bebida,2,9.11,Valencia,2026-06-26,18.22
4172,193,Agua,Bebida,5,3.06,Bilbao,2026-05-13,15.3
4173,435,Cafe,Bebida,5,5.58,Bilbao,2026-02-21,27.9
4174,336,Agua,Bebida,6,14.84,Madrid,2026-02-28,89.03999999999999
4175,452,Agua,Bebida,5,11.71,Madrid,2026-05-11,58.550000000000004
4176,222,Agua,Bebida,4,9.24,Madrid,2026-01-25,36.96
4177,214,Patatas,Comida,6,12.58,Sevilla,2026-06-06,75.48
4178,428,Pizza,Comida,2,3.16,Madrid,2026-01-09,6.32
4179,145,Hamburguesa,Comida,5,2.39,Bilbao,2026-04-18,11.950000000000001
4180,146,Agua,Bebida,3,12.15,Valencia,2026-05-24,36.45
4181,300,Patatas,Comida,6,6.52,Valencia,2026-05-19,39.12
4182,282,Pizza,Comida,4,10.29,Bilbao,2026-05-15,41.16
4183,66,Ensalada,Comida,2,11.72,Sevilla,2026-05-22,23.44
4184,48,Pizza,Comida,6,12.28,Bilbao,2026-02-13,73.67999999999999
4185,469,Refresco,Bebida,5,7.14,Bilbao,2026-05-02,35.699999999999996
4186,312,Refresco,Bebida,2,4.1,Madrid,2026-05-26,8.2
4187,100,Patatas,Comida,1,10.29,Valencia,2026-03-20,10.29
4188,461,Refresco,Bebida,4,8.74,Sevilla,2026-02-19,34.96
4189,376,Agua,Bebida,5,5.08,Valencia,2026-02-26,25.4
4190,451,Agua,Bebida,4,6.98,Valencia,2026-05-05,27.92
4191,478,Cafe,Bebida,2,12.63,Valencia,2026-01-30,25.26
4192,6,Patatas,Comida,5,8.14,Valencia,2026-05-13,40.7
4193,130,Agua,Bebida,5,5.39,Sevilla,2026-06-21,26.95
4194,496,Agua,Bebida,6,13.9,Bilbao,2026-01-17,83.4
4195,236,Hamburguesa,Comida,1,13.87,Bilbao,2026-02-20,13.87
4196,198,Patatas,Comida,1,6.72,Bilbao,2026-02-11,6.72
4197,380,Hamburguesa,Comida,2,5.99,Bilbao,2026-04-18,11.98
4198,221,Cafe,Bebida,4,7.21,Madrid,2026-04-03,28.84
4199,258,Ensalada,Comida,5,3.32,Bilbao,2026-02-12,16.599999999999998
4200,352,Cafe,Bebida,3,1.25,Valencia,2026-05-15,3.75
4201,206,Hamburguesa,Comida,5,1.45,Valencia,2026-05-09,7.25
4202,159,Patatas,Comida,4,6.97,Bilbao,2026-05-24,27.88
4203,176,Cafe,Bebida,2,1.41,Bilbao,2026-03-24,2.82
4204,459,Refresco,Bebida,1,8.84,Bilbao,2026-03-19,8.84
4205,181,Patatas,Comida,3,5.28,Bilbao,2026-04-18,15.84
4206,120,Patatas,Comida,4,14.19,Bilbao,2026-02-28,56.76
4207,324,Hamburguesa,Comida,4,7.78,Madrid,2026-04-25,31.12
4208,275,Ensalada,Comida,2,1.45,Sevilla,2026-04-06,2.9
4209,495,Hamburguesa,Comida,6,5.09,Sevilla,2026-05-22,30.54
4210,334,Ensalada,Comida,5,12.01,Valencia,2026-06-21,60.05
4211,379,Ensalada,Comida,6,2.93,Valencia,2026-02-17,17.580000000000002
4212,87,Pizza,Comida,2,2.08,Sevilla,2026-04-20,4.16
4213,169,Refresco,Bebida,4,14.93,Sevilla,2026-02-26,59.72
4214,199,Refresco,Bebida,3,3.95,Madrid,2026-03-12,11.850000000000001
4215,287,Refresco,Bebida,5,3.58,Madrid,2026-02-26,17.9
4216,6,Cafe,Bebida,2,3.95,Valencia,2026-05-04,7.9
4217,397,Hamburguesa,Comida,1,3.57,Valencia,2026-05-28,3.57
4218,313,Hamburguesa,Comida,3,9.02,Madrid,2026-06-29,27.06
4219,9,Agua,Bebida,5,11.84,Bilbao,2026-01-02,59.2
4220,365,Ensalada,Comida,6,1.09,Madrid,2026-04-18,6.540000000000001
4221,18,Pizza,Comida,3,4.16,Bilbao,2026-04-14,12.48
4222,68,Hamburguesa,Comida,6,11.41,Valencia,2026-02-14,68.46000000000001
4223,166,Cafe,Bebida,6,10.03,Bilbao,2026-02-26,60.17999999999999
4224,75,Hamburguesa,Comida,1,5.59,Valencia,2026-06-14,5.59
4225,438,Pizza,Comida,5,8.05,Bilbao,2026-05-09,40.25
4226,276,Agua,Bebida,5,7.67,Madrid,2026-05-07,38.35
4227,384,Ensalada,Comida,1,14.43,Madrid,2026-06-08,14.43
4228,190,Pizza,Comida,1,5.51,Bilbao,2026-02-25,5.51
4229,109,Refresco,Bebida,4,13.68,Valencia,2026-02-28,54.72
4230,128,Patatas,Comida,6,3.88,Sevilla,2026-04-10,23.28
4231,454,Agua,Bebida,2,6.88,Bilbao,2026-03-20,13.76
4232,364,Ensalada,Comida,2,13.14,Valencia,2026-03-01,26.28
4233,149,Pizza,Comida,5,4.22,Bilbao,2026-01-18,21.099999999999998
4234,52,Pizza,Comida,1,2.19,Valencia,2026-04-02,2.19
4235,416,Pizza,Comida,4,8.13,Madrid,2026-04-02,32.52
4236,109,Refresco,Bebida,1,5.81,Sevilla,2026-02-08,5.81
4237,423,Refresco,Bebida,6,13.08,Sevilla,2026-03-12,78.48
4238,494,Cafe,Bebida,2,5.19,Bilbao,2026-03-04,10.38
4239,430,Hamburguesa,Comida,5,3.75,Bilbao,2026-06-23,18.75
4240,500,Refresco,Bebida,6,5.7,Sevilla,2026-04-12,34.2
4241,388,Hamburguesa,Comida,1,12.8,Madrid,2026-03-24,12.8
4242,127,Patatas,Comida,5,7.74,Sevilla,2026-03-30,38.7
4243,54,Pizza,Comida,2,10.06,Valencia,2026-03-04,20.12
4244,31,Pizza,Comida,1,8.97,Sevilla,2026-03-21,8.97
4245,72,Hamburguesa,Comida,5,3.91,Valencia,2026-05-28,19.55
4246,173,Agua,Bebida,5,9.62,Valencia,2026-03-04,48.099999999999994
4247,497,Pizza,Comida,6,8.96,Sevilla,2026-01-28,53.760000000000005
4248,188,Refresco,Bebida,3,3.08,Madrid,2026-05-20,9.24
4249,174,Patatas,Comida,1,3.59,Sevilla,2026-03-06,3.59
4250,327,Pizza,Comida,2,13.0,Valencia,2026-03-04,26.0
4251,235,Ensalada,Comida,4,14.54,Madrid,2026-04-10,58.16
4252,126,Hamburguesa,Comida,2,12.93,Bilbao,2026-01-10,25.86
4253,489,Refresco,Bebida,4,10.92,Bilbao,2026-03-25,43.68
4254,285,Patatas,Comida,2,1.94,Valencia,2026-03-28,3.88
4255,64,Agua,Bebida,1,5.74,Sevilla,2026-01-06,5.74
4256,334,Agua,Bebida,3,3.44,Madrid,2026-04-27,10.32
4257,120,Patatas,Comida,2,11.41,Sevilla,2026-04-24,22.82
4258,302,Cafe,Bebida,5,5.11,Madrid,2026-03-27,25.55
4259,382,Refresco,Bebida,5,7.01,Bilbao,2026-06-26,35.05
4260,122,Refresco,Bebida,4,8.2,Sevilla,2026-03-30,32.8
4261,393,Cafe,Bebida,2,14.04,Sevilla,2026-01-15,28.08
4262,370,Hamburguesa,Comida,5,6.29,Bilbao,2026-03-22,31.45
4263,69,Hamburguesa,Comida,3,1.25,Sevilla,2026-02-14,3.75
4264,459,Refresco,Bebida,5,14.79,Valencia,2026-01-29,73.94999999999999
4265,242,Cafe,Bebida,5,2.5,Sevilla,2026-01-15,12.5
4266,364,Hamburguesa,Comida,5,13.83,Sevilla,2026-02-18,69.15
4267,234,Agua,Bebida,6,2.74,Sevilla,2026-06-01,16.44
4268,154,Pizza,Comida,4,1.47,Valencia,2026-03-17,5.88
4269,122,Ensalada,Comida,3,5.77,Madrid,2026-05-15,17.31
4270,423,Refresco,Bebida,6,13.75,Madrid,2026-05-26,82.5
4271,378,Agua,Bebida,5,13.94,Madrid,2026-03-05,69.7
4272,290,Agua,Bebida,3,10.45,Madrid,2026-06-04,31.349999999999998
4273,206,Patatas,Comida,4,11.11,Valencia,2026-03-17,44.44
4274,431,Agua,Bebida,4,2.08,Valencia,2026-01-08,8.32
4275,446,Ensalada,Comida,3,14.88,Valencia,2026-05-13,44.64
4276,392,Ensalada,Comida,6,4.51,Valencia,2026-06-24,27.06
4277,107,Pizza,Comida,2,4.07,Sevilla,2026-05-28,8.14
4278,69,Pizza,Comida,2,13.09,Valencia,2026-06-04,26.18
4279,35,Refresco,Bebida,6,14.93,Bilbao,2026-05-16,89.58
4280,344,Cafe,Bebida,3,13.0,Valencia,2026-06-04,39.0
4281,325,Hamburguesa,Comida,4,8.37,Madrid,2026-06-08,33.48
4282,117,Ensalada,Comida,1,5.61,Valencia,2026-06-13,5.61
4283,27,Patatas,Comida,1,3.94,Sevilla,2026-06-05,3.94
4284,37,Refresco,Bebida,1,13.73,Valencia,2026-05-20,13.73
4285,322,Ensalada,Comida,5,3.19,Sevilla,2026-02-11,15.95
4286,77,Patatas,Comida,2,13.29,Bilbao,2026-04-01,26.58
4287,68,Pizza,Comida,5,5.31,Valencia,2026-02-02,26.549999999999997
4288,408,Agua,Bebida,2,13.93,Madrid,2026-03-11,27.86
4289,84,Patatas,Comida,5,1.69,Bilbao,2026-03-19,8.45
4290,47,Agua,Bebida,2,10.52,Valencia,2026-03-10,21.04
4291,249,Cafe,Bebida,3,4.47,Valencia,2026-04-05,13.41
4292,177,Hamburguesa,Comida,5,5.26,Bilbao,2026-06-01,26.299999999999997
4293,98,Agua,Bebida,6,1.08,Bilbao,2026-01-07,6.48
4294,449,Pizza,Comida,6,12.02,Bilbao,2026-04-09,72.12
4295,264,Cafe,Bebida,5,4.53,Madrid,2026-01-13,22.650000000000002
4296,228,Pizza,Comida,1,7.6,Valencia,2026-06-28,7.6
4297,88,Pizza,Comida,4,3.47,Madrid,2026-05-18,13.88
4298,254,Cafe,Bebida,3,3.06,Madrid,2026-05-30,9.18
4299,253,Ensalada,Comida,5,10.12,Valencia,2026-04-11,50.599999999999994
4300,216,Patatas,Comida,5,6.78,Bilbao,2026-03-01,33.9
4301,164,Hamburguesa,Comida,1,3.48,Madrid,2026-05-13,3.48
4302,192,Patatas,Comida,4,9.13,Madrid,2026-01-11,36.52
4303,339,Refresco,Bebida,1,1.64,Valencia,2026-04-06,1.64
4304,45,Hamburguesa,Comida,4,7.36,Bilbao,2026-03-06,29.44
4305,438,Hamburguesa,Comida,2,2.22,Valencia,2026-01-26,4.44
4306,235,Patatas,Comida,5,11.69,Madrid,2026-04-06,58.449999999999996
4307,473,Hamburguesa,Comida,5,9.62,Sevilla,2026-05-07,48.099999999999994
4308,450,Cafe,Bebida,6,4.41,Bilbao,2026-02-24,26.46
4309,300,Agua,Bebida,6,2.88,Madrid,2026-06-12,17.28
4310,398,Patatas,Comida,5,8.32,Madrid,2026-03-31,41.6
4311,285,Ensalada,Comida,4,1.01,Sevilla,2026-04-09,4.04
4312,276,Ensalada,Comida,2,14.95,Sevilla,2026-04-16,29.9
4313,332,Agua,Bebida,6,5.61,Madrid,2026-02-05,33.660000000000004
4314,304,Pizza,Comida,3,7.98,Madrid,2026-01-10,23.94
4315,304,Refresco,Bebida,3,12.27,Madrid,2026-06-28,36.81
4316,409,Cafe,Bebida,2,2.66,Bilbao,2026-01-28,5.32
4317,29,Refresco,Bebida,4,6.35,Madrid,2026-03-19,25.4
4318,324,Agua,Bebida,1,1.55,Valencia,2026-01-16,1.55
4319,199,Agua,Bebida,4,14.6,Bilbao,2026-02-14,58.4
4320,339,Pizza,Comida,1,8.69,Bilbao,2026-01-13,8.69
4321,202,Ensalada,Comida,1,1.78,Madrid,2026-02-20,1.78
4322,195,Ensalada,Comida,6,1.43,Madrid,2026-05-31,8.58
4323,300,Agua,Bebida,6,12.84,Bilbao,2026-03-03,77.03999999999999
4324,447,Agua,Bebida,1,11.65,Bilbao,2026-06-27,11.65
4325,444,Cafe,Bebida,4,4.06,Bilbao,2026-01-22,16.24
4326,261,Agua,Bebida,1,6.23,Madrid,2026-06-27,6.23
4327,434,Ensalada,Comida,6,8.53,Bilbao,2026-01-27,51.17999999999999
4328,71,Pizza,Comida,4,12.26,Valencia,2026-04-17,49.04
4329,402,Pizza,Comida,1,1.67,Bilbao,2026-05-01,1.67
4330,401,Cafe,Bebida,4,6.81,Madrid,2026-02-01,27.24
4331,393,Patatas,Comida,1,7.56,Valencia,2026-03-09,7.56
4332,405,Refresco,Bebida,1,1.82,Bilbao,2026-04-19,1.82
4333,102,Ensalada,Comida,4,2.0,Sevilla,2026-03-01,8.0
4334,400,Ensalada,Comida,3,11.31,Bilbao,2026-03-20,33.93
4335,28,Hamburguesa,Comida,3,13.45,Sevilla,2026-01-20,40.349999999999994
4336,75,Patatas,Comida,6,5.97,Valencia,2026-06-19,35.82
4337,303,Patatas,Comida,1,6.49,Sevilla,2026-06-28,6.49
4338,16,Hamburguesa,Comida,5,2.62,Valencia,2026-06-10,13.100000000000001
4339,434,Pizza,Comida,5,10.44,Bilbao,2026-02-24,52.199999999999996
4340,325,Hamburguesa,Comida,2,3.37,Madrid,2026-04-21,6.74
4341,351,Cafe,Bebida,4,10.59,Madrid,2026-06-24,42.36
4342,134,Refresco,Bebida,4,12.55,Sevilla,2026-04-03,50.2
4343,344,Hamburguesa,Comida,6,8.65,Valencia,2026-05-19,51.900000000000006
4344,194,Refresco,Bebida,2,3.16,Sevilla,2026-06-21,6.32
4345,477,Cafe,Bebida,4,5.24,Madrid,2026-06-28,20.96
4346,296,Ensalada,Comida,5,13.43,Bilbao,2026-04-18,67.15
4347,160,Patatas,Comida,6,6.61,Valencia,2026-05-25,39.660000000000004
4348,252,Cafe,Bebida,5,1.41,Madrid,2026-06-30,7.05
4349,68,Ensalada,Comida,3,12.04,Sevilla,2026-04-11,36.12
4350,273,Hamburguesa,Comida,3,14.13,Sevilla,2026-05-10,42.39
4351,211,Agua,Bebida,5,10.53,Sevilla,2026-01-14,52.65
4352,121,Ensalada,Comida,6,7.31,Bilbao,2026-01-09,43.86
4353,199,Agua,Bebida,1,4.93,Sevilla,2026-06-07,4.93
4354,244,Refresco,Bebida,6,3.43,Valencia,2026-01-04,20.580000000000002
4355,434,Patatas,Comida,4,6.1,Sevilla,2026-05-15,24.4
4356,136,Patatas,Comida,2,2.34,Sevilla,2026-04-20,4.68
4357,152,Cafe,Bebida,3,7.53,Valencia,2026-05-03,22.59
4358,173,Agua,Bebida,3,14.62,Bilbao,2026-03-16,43.86
4359,291,Hamburguesa,Comida,4,7.7,Sevilla,2026-05-17,30.8
4360,266,Hamburguesa,Comida,5,14.21,Sevilla,2026-01-01,71.05000000000001
4361,482,Refresco,Bebida,2,1.44,Madrid,2026-04-26,2.88
4362,67,Cafe,Bebida,1,13.0,Madrid,2026-01-27,13.0
4363,98,Cafe,Bebida,3,11.53,Sevilla,2026-01-13,34.589999999999996
4364,89,Cafe,Bebida,1,9.28,Sevilla,2026-02-17,9.28
4365,186,Agua,Bebida,6,8.9,Madrid,2026-01-04,53.400000000000006
4366,303,Ensalada,Comida,5,5.64,Madrid,2026-06-05,28.2
4367,306,Patatas,Comida,3,10.53,Sevilla,2026-06-15,31.589999999999996
4368,147,Hamburguesa,Comida,6,4.88,Sevilla,2026-04-28,29.28
4369,231,Hamburguesa,Comida,6,7.93,Sevilla,2026-06-23,47.58
4370,60,Hamburguesa,Comida,4,14.57,Valencia,2026-05-09,58.28
4371,356,Ensalada,Comida,6,2.0,Bilbao,2026-05-30,12.0
4372,336,Agua,Bebida,5,13.93,Valencia,2026-05-24,69.65
4373,124,Patatas,Comida,6,11.29,Sevilla,2026-04-13,67.74
4374,301,Refresco,Bebida,4,9.83,Sevilla,2026-02-07,39.32
4375,424,Agua,Bebida,5,1.51,Bilbao,2026-05-16,7.55
4376,21,Cafe,Bebida,1,13.99,Sevilla,2026-02-12,13.99
4377,149,Ensalada,Comida,5,2.98,Madrid,2026-06-22,14.9
4378,348,Cafe,Bebida,1,6.55,Bilbao,2026-01-02,6.55
4379,152,Hamburguesa,Comida,6,9.66,Madrid,2026-01-18,57.96
4380,431,Refresco,Bebida,5,13.62,Sevilla,2026-06-22,68.1
4381,39,Agua,Bebida,3,4.64,Sevilla,2026-06-23,13.919999999999998
4382,91,Hamburguesa,Comida,5,5.2,Bilbao,2026-01-09,26.0
4383,331,Hamburguesa,Comida,6,1.11,Valencia,2026-04-16,6.66
4384,149,Pizza,Comida,4,11.3,Valencia,2026-04-08,45.2
4385,337,Refresco,Bebida,5,14.27,Sevilla,2026-02-03,71.35
4386,378,Cafe,Bebida,6,12.2,Valencia,2026-04-30,73.19999999999999
4387,211,Hamburguesa,Comida,2,8.62,Madrid,2026-04-06,17.24
4388,82,Agua,Bebida,3,9.13,Valencia,2026-01-07,27.39
4389,304,Refresco,Bebida,5,7.32,Sevilla,2026-04-06,36.6
4390,319,Refresco,Bebida,2,13.72,Madrid,2026-01-12,27.44
4391,374,Agua,Bebida,2,13.26,Valencia,2026-06-08,26.52
4392,327,Patatas,Comida,6,6.38,Sevilla,2026-02-04,38.28
4393,427,Cafe,Bebida,2,12.37,Madrid,2026-01-10,24.74
4394,14,Pizza,Comida,3,11.16,Madrid,2026-04-10,33.480000000000004
4395,93,Refresco,Bebida,6,9.34,Valencia,2026-02-28,56.04
4396,288,Agua,Bebida,2,10.82,Valencia,2026-05-04,21.64
4397,489,Pizza,Comida,4,7.96,Madrid,2026-06-11,31.84
4398,139,Patatas,Comida,2,4.34,Madrid,2026-04-22,8.68
4399,14,Cafe,Bebida,1,2.42,Sevilla,2026-04-22,2.42
4400,24,Patatas,Comida,2,2.28,Bilbao,2026-01-10,4.56
4401,440,Refresco,Bebida,1,8.33,Madrid,2026-03-16,8.33
4402,461,Agua,Bebida,3,10.31,Madrid,2026-01-01,30.93
